BROE01002450.1 Plecoglossus altivelis DNA, scaffold2422, whole genome shotgun sequence	scaffold2422
BROE01002451.1 Plecoglossus altivelis DNA, scaffold2423, whole genome shotgun sequence	scaffold2423
BROE01002452.1 Plecoglossus altivelis DNA, scaffold2424, whole genome shotgun sequence	scaffold2424
BROE01002453.1 Plecoglossus altivelis DNA, scaffold2425, whole genome shotgun sequence	scaffold2425
BROE01002454.1 Plecoglossus altivelis DNA, scaffold2426, whole genome shotgun sequence	scaffold2426
BROE01002455.1 Plecoglossus altivelis DNA, scaffold2427, whole genome shotgun sequence	scaffold2427
BROE01002456.1 Plecoglossus altivelis DNA, scaffold2428, whole genome shotgun sequence	scaffold2428
BROE01002457.1 Plecoglossus altivelis DNA, scaffold2429, whole genome shotgun sequence	scaffold2429
BROE01002458.1 Plecoglossus altivelis DNA, scaffold2430, whole genome shotgun sequence	scaffold2430
BROE01002459.1 Plecoglossus altivelis DNA, scaffold2431, whole genome shotgun sequence	scaffold2431
BROE01002460.1 Plecoglossus altivelis DNA, scaffold2432, whole genome shotgun sequence	scaffold2432
BROE01002461.1 Plecoglossus altivelis DNA, scaffold2433, whole genome shotgun sequence	scaffold2433
BROE01002462.1 Plecoglossus altivelis DNA, scaffold2434, whole genome shotgun sequence	scaffold2434
BROE01002463.1 Plecoglossus altivelis DNA, scaffold2435, whole genome shotgun sequence	scaffold2435
BROE01002464.1 Plecoglossus altivelis DNA, scaffold2436, whole genome shotgun sequence	scaffold2436
BROE01002465.1 Plecoglossus altivelis DNA, scaffold2437, whole genome shotgun sequence	scaffold2437
BROE01002466.1 Plecoglossus altivelis DNA, scaffold2438, whole genome shotgun sequence	scaffold2438
BROE01002467.1 Plecoglossus altivelis DNA, scaffold2439, whole genome shotgun sequence	scaffold2439
BROE01002468.1 Plecoglossus altivelis DNA, scaffold2440, whole genome shotgun sequence	scaffold2440
BROE01002469.1 Plecoglossus altivelis DNA, scaffold2441, whole genome shotgun sequence	scaffold2441
BROE01002470.1 Plecoglossus altivelis DNA, scaffold2442, whole genome shotgun sequence	scaffold2442
BROE01002471.1 Plecoglossus altivelis DNA, scaffold2443, whole genome shotgun sequence	scaffold2443
BROE01002472.1 Plecoglossus altivelis DNA, scaffold2444, whole genome shotgun sequence	scaffold2444
BROE01002473.1 Plecoglossus altivelis DNA, scaffold2445, whole genome shotgun sequence	scaffold2445
BROE01002474.1 Plecoglossus altivelis DNA, scaffold2446, whole genome shotgun sequence	scaffold2446
BROE01002475.1 Plecoglossus altivelis DNA, scaffold2447, whole genome shotgun sequence	scaffold2447
BROE01002476.1 Plecoglossus altivelis DNA, scaffold2448, whole genome shotgun sequence	scaffold2448
BROE01002477.1 Plecoglossus altivelis DNA, scaffold2449, whole genome shotgun sequence	scaffold2449
BROE01002478.1 Plecoglossus altivelis DNA, scaffold2450, whole genome shotgun sequence	scaffold2450
BROE01002479.1 Plecoglossus altivelis DNA, scaffold2451, whole genome shotgun sequence	scaffold2451
BROE01002480.1 Plecoglossus altivelis DNA, scaffold2452, whole genome shotgun sequence	scaffold2452
BROE01002481.1 Plecoglossus altivelis DNA, scaffold2453, whole genome shotgun sequence	scaffold2453
BROE01002482.1 Plecoglossus altivelis DNA, scaffold2454, whole genome shotgun sequence	scaffold2454
BROE01002483.1 Plecoglossus altivelis DNA, scaffold2455, whole genome shotgun sequence	scaffold2455
BROE01002484.1 Plecoglossus altivelis DNA, scaffold2456, whole genome shotgun sequence	scaffold2456
BROE01002485.1 Plecoglossus altivelis DNA, scaffold2457, whole genome shotgun sequence	scaffold2457
BROE01002486.1 Plecoglossus altivelis DNA, scaffold2458, whole genome shotgun sequence	scaffold2458
BROE01002487.1 Plecoglossus altivelis DNA, scaffold2459, whole genome shotgun sequence	scaffold2459
BROE01002488.1 Plecoglossus altivelis DNA, scaffold2460, whole genome shotgun sequence	scaffold2460
BROE01002489.1 Plecoglossus altivelis DNA, scaffold2461, whole genome shotgun sequence	scaffold2461
BROE01002490.1 Plecoglossus altivelis DNA, scaffold2462, whole genome shotgun sequence	scaffold2462
BROE01002491.1 Plecoglossus altivelis DNA, scaffold2463, whole genome shotgun sequence	scaffold2463
BROE01002492.1 Plecoglossus altivelis DNA, scaffold2464, whole genome shotgun sequence	scaffold2464
BROE01002493.1 Plecoglossus altivelis DNA, scaffold2465, whole genome shotgun sequence	scaffold2465
BROE01002494.1 Plecoglossus altivelis DNA, scaffold2466, whole genome shotgun sequence	scaffold2466
BROE01002495.1 Plecoglossus altivelis DNA, scaffold2467, whole genome shotgun sequence	scaffold2467
BROE01002496.1 Plecoglossus altivelis DNA, scaffold2468, whole genome shotgun sequence	scaffold2468
BROE01002497.1 Plecoglossus altivelis DNA, scaffold2469, whole genome shotgun sequence	scaffold2469
BROE01002498.1 Plecoglossus altivelis DNA, scaffold2470, whole genome shotgun sequence	scaffold2470
BROE01002499.1 Plecoglossus altivelis DNA, scaffold2471, whole genome shotgun sequence	scaffold2471
BROE01002500.1 Plecoglossus altivelis DNA, scaffold2472, whole genome shotgun sequence	scaffold2472
BROE01002501.1 Plecoglossus altivelis DNA, scaffold2473, whole genome shotgun sequence	scaffold2473
BROE01002502.1 Plecoglossus altivelis DNA, scaffold2474, whole genome shotgun sequence	scaffold2474
BROE01002503.1 Plecoglossus altivelis DNA, scaffold2475, whole genome shotgun sequence	scaffold2475
BROE01002504.1 Plecoglossus altivelis DNA, scaffold2476, whole genome shotgun sequence	scaffold2476
BROE01002505.1 Plecoglossus altivelis DNA, scaffold2477, whole genome shotgun sequence	scaffold2477
BROE01002506.1 Plecoglossus altivelis DNA, scaffold2478, whole genome shotgun sequence	scaffold2478
BROE01002507.1 Plecoglossus altivelis DNA, scaffold2479, whole genome shotgun sequence	scaffold2479
BROE01002508.1 Plecoglossus altivelis DNA, scaffold2480, whole genome shotgun sequence	scaffold2480
BROE01002509.1 Plecoglossus altivelis DNA, scaffold2481, whole genome shotgun sequence	scaffold2481
BROE01002510.1 Plecoglossus altivelis DNA, scaffold2482, whole genome shotgun sequence	scaffold2482
BROE01002511.1 Plecoglossus altivelis DNA, scaffold2483, whole genome shotgun sequence	scaffold2483
BROE01002512.1 Plecoglossus altivelis DNA, scaffold2484, whole genome shotgun sequence	scaffold2484
BROE01002513.1 Plecoglossus altivelis DNA, scaffold2485, whole genome shotgun sequence	scaffold2485
BROE01002514.1 Plecoglossus altivelis DNA, scaffold2486, whole genome shotgun sequence	scaffold2486
BROE01002515.1 Plecoglossus altivelis DNA, scaffold2487, whole genome shotgun sequence	scaffold2487
BROE01002516.1 Plecoglossus altivelis DNA, scaffold2488, whole genome shotgun sequence	scaffold2488
BROE01002517.1 Plecoglossus altivelis DNA, scaffold2489, whole genome shotgun sequence	scaffold2489
BROE01002518.1 Plecoglossus altivelis DNA, scaffold2490, whole genome shotgun sequence	scaffold2490
BROE01002519.1 Plecoglossus altivelis DNA, scaffold2491, whole genome shotgun sequence	scaffold2491
BROE01002520.1 Plecoglossus altivelis DNA, scaffold2492, whole genome shotgun sequence	scaffold2492
BROE01002521.1 Plecoglossus altivelis DNA, scaffold2493, whole genome shotgun sequence	scaffold2493
BROE01002522.1 Plecoglossus altivelis DNA, scaffold2494, whole genome shotgun sequence	scaffold2494
BROE01002523.1 Plecoglossus altivelis DNA, scaffold2495, whole genome shotgun sequence	scaffold2495
BROE01002524.1 Plecoglossus altivelis DNA, scaffold2496, whole genome shotgun sequence	scaffold2496
BROE01002525.1 Plecoglossus altivelis DNA, scaffold2497, whole genome shotgun sequence	scaffold2497
BROE01002526.1 Plecoglossus altivelis DNA, scaffold2498, whole genome shotgun sequence	scaffold2498
BROE01002527.1 Plecoglossus altivelis DNA, scaffold2499, whole genome shotgun sequence	scaffold2499
BROE01002528.1 Plecoglossus altivelis DNA, scaffold2500, whole genome shotgun sequence	scaffold2500
BROE01002529.1 Plecoglossus altivelis DNA, scaffold2501, whole genome shotgun sequence	scaffold2501
BROE01002530.1 Plecoglossus altivelis DNA, scaffold2502, whole genome shotgun sequence	scaffold2502
BROE01002531.1 Plecoglossus altivelis DNA, scaffold2503, whole genome shotgun sequence	scaffold2503
BROE01002532.1 Plecoglossus altivelis DNA, scaffold2504, whole genome shotgun sequence	scaffold2504
BROE01002533.1 Plecoglossus altivelis DNA, scaffold2505, whole genome shotgun sequence	scaffold2505
BROE01002534.1 Plecoglossus altivelis DNA, scaffold2506, whole genome shotgun sequence	scaffold2506
BROE01002535.1 Plecoglossus altivelis DNA, scaffold2507, whole genome shotgun sequence	scaffold2507
BROE01002536.1 Plecoglossus altivelis DNA, scaffold2508, whole genome shotgun sequence	scaffold2508
BROE01002537.1 Plecoglossus altivelis DNA, scaffold2509, whole genome shotgun sequence	scaffold2509
BROE01002538.1 Plecoglossus altivelis DNA, scaffold2510, whole genome shotgun sequence	scaffold2510
BROE01002539.1 Plecoglossus altivelis DNA, scaffold2511, whole genome shotgun sequence	scaffold2511
BROE01002540.1 Plecoglossus altivelis DNA, scaffold2512, whole genome shotgun sequence	scaffold2512
BROE01002541.1 Plecoglossus altivelis DNA, scaffold2513, whole genome shotgun sequence	scaffold2513
BROE01002542.1 Plecoglossus altivelis DNA, scaffold2514, whole genome shotgun sequence	scaffold2514
BROE01002543.1 Plecoglossus altivelis DNA, scaffold2515, whole genome shotgun sequence	scaffold2515
BROE01002544.1 Plecoglossus altivelis DNA, scaffold2516, whole genome shotgun sequence	scaffold2516
BROE01002545.1 Plecoglossus altivelis DNA, scaffold2517, whole genome shotgun sequence	scaffold2517
BROE01002546.1 Plecoglossus altivelis DNA, scaffold2518, whole genome shotgun sequence	scaffold2518
BROE01002547.1 Plecoglossus altivelis DNA, scaffold2519, whole genome shotgun sequence	scaffold2519
BROE01002548.1 Plecoglossus altivelis DNA, scaffold2520, whole genome shotgun sequence	scaffold2520
BROE01002549.1 Plecoglossus altivelis DNA, scaffold2521, whole genome shotgun sequence	scaffold2521
BROE01002550.1 Plecoglossus altivelis DNA, scaffold2522, whole genome shotgun sequence	scaffold2522
BROE01002551.1 Plecoglossus altivelis DNA, scaffold2523, whole genome shotgun sequence	scaffold2523
BROE01002552.1 Plecoglossus altivelis DNA, scaffold2524, whole genome shotgun sequence	scaffold2524
BROE01002553.1 Plecoglossus altivelis DNA, scaffold2525, whole genome shotgun sequence	scaffold2525
BROE01002554.1 Plecoglossus altivelis DNA, scaffold2526, whole genome shotgun sequence	scaffold2526
BROE01002555.1 Plecoglossus altivelis DNA, scaffold2527, whole genome shotgun sequence	scaffold2527
BROE01002556.1 Plecoglossus altivelis DNA, scaffold2528, whole genome shotgun sequence	scaffold2528
BROE01002557.1 Plecoglossus altivelis DNA, scaffold2529, whole genome shotgun sequence	scaffold2529
BROE01002558.1 Plecoglossus altivelis DNA, scaffold2530, whole genome shotgun sequence	scaffold2530
BROE01002559.1 Plecoglossus altivelis DNA, scaffold2531, whole genome shotgun sequence	scaffold2531
BROE01002560.1 Plecoglossus altivelis DNA, scaffold2532, whole genome shotgun sequence	scaffold2532
BROE01002561.1 Plecoglossus altivelis DNA, scaffold2533, whole genome shotgun sequence	scaffold2533
BROE01002562.1 Plecoglossus altivelis DNA, scaffold2534, whole genome shotgun sequence	scaffold2534
BROE01002563.1 Plecoglossus altivelis DNA, scaffold2535, whole genome shotgun sequence	scaffold2535
BROE01002564.1 Plecoglossus altivelis DNA, scaffold2536, whole genome shotgun sequence	scaffold2536
BROE01002565.1 Plecoglossus altivelis DNA, scaffold2537, whole genome shotgun sequence	scaffold2537
BROE01002566.1 Plecoglossus altivelis DNA, scaffold2538, whole genome shotgun sequence	scaffold2538
BROE01002567.1 Plecoglossus altivelis DNA, scaffold2539, whole genome shotgun sequence	scaffold2539
BROE01002568.1 Plecoglossus altivelis DNA, scaffold2540, whole genome shotgun sequence	scaffold2540
BROE01002569.1 Plecoglossus altivelis DNA, scaffold2541, whole genome shotgun sequence	scaffold2541
BROE01002570.1 Plecoglossus altivelis DNA, scaffold2542, whole genome shotgun sequence	scaffold2542
BROE01002571.1 Plecoglossus altivelis DNA, scaffold2543, whole genome shotgun sequence	scaffold2543
BROE01002572.1 Plecoglossus altivelis DNA, scaffold2544, whole genome shotgun sequence	scaffold2544
BROE01002573.1 Plecoglossus altivelis DNA, scaffold2545, whole genome shotgun sequence	scaffold2545
BROE01002574.1 Plecoglossus altivelis DNA, scaffold2546, whole genome shotgun sequence	scaffold2546
BROE01002575.1 Plecoglossus altivelis DNA, scaffold2547, whole genome shotgun sequence	scaffold2547
BROE01002576.1 Plecoglossus altivelis DNA, scaffold2548, whole genome shotgun sequence	scaffold2548
BROE01002577.1 Plecoglossus altivelis DNA, scaffold2549, whole genome shotgun sequence	scaffold2549
BROE01002578.1 Plecoglossus altivelis DNA, scaffold2550, whole genome shotgun sequence	scaffold2550
BROE01002579.1 Plecoglossus altivelis DNA, scaffold2551, whole genome shotgun sequence	scaffold2551
BROE01002580.1 Plecoglossus altivelis DNA, scaffold2552, whole genome shotgun sequence	scaffold2552
BROE01002581.1 Plecoglossus altivelis DNA, scaffold2553, whole genome shotgun sequence	scaffold2553
BROE01002582.1 Plecoglossus altivelis DNA, scaffold2554, whole genome shotgun sequence	scaffold2554
BROE01002583.1 Plecoglossus altivelis DNA, scaffold2555, whole genome shotgun sequence	scaffold2555
BROE01002584.1 Plecoglossus altivelis DNA, scaffold2556, whole genome shotgun sequence	scaffold2556
BROE01002585.1 Plecoglossus altivelis DNA, scaffold2557, whole genome shotgun sequence	scaffold2557
BROE01002586.1 Plecoglossus altivelis DNA, scaffold2558, whole genome shotgun sequence	scaffold2558
BROE01002587.1 Plecoglossus altivelis DNA, scaffold2559, whole genome shotgun sequence	scaffold2559
BROE01002588.1 Plecoglossus altivelis DNA, scaffold2560, whole genome shotgun sequence	scaffold2560
BROE01002589.1 Plecoglossus altivelis DNA, scaffold2561, whole genome shotgun sequence	scaffold2561
BROE01002590.1 Plecoglossus altivelis DNA, scaffold2562, whole genome shotgun sequence	scaffold2562
BROE01002591.1 Plecoglossus altivelis DNA, scaffold2563, whole genome shotgun sequence	scaffold2563
BROE01002592.1 Plecoglossus altivelis DNA, scaffold2564, whole genome shotgun sequence	scaffold2564
BROE01002593.1 Plecoglossus altivelis DNA, scaffold2565, whole genome shotgun sequence	scaffold2565
BROE01002594.1 Plecoglossus altivelis DNA, scaffold2566, whole genome shotgun sequence	scaffold2566
BROE01002595.1 Plecoglossus altivelis DNA, scaffold2567, whole genome shotgun sequence	scaffold2567
BROE01002596.1 Plecoglossus altivelis DNA, scaffold2568, whole genome shotgun sequence	scaffold2568
BROE01002597.1 Plecoglossus altivelis DNA, scaffold2569, whole genome shotgun sequence	scaffold2569
BROE01002598.1 Plecoglossus altivelis DNA, scaffold2570, whole genome shotgun sequence	scaffold2570
BROE01002599.1 Plecoglossus altivelis DNA, scaffold2571, whole genome shotgun sequence	scaffold2571
BROE01002600.1 Plecoglossus altivelis DNA, scaffold2572, whole genome shotgun sequence	scaffold2572
BROE01002601.1 Plecoglossus altivelis DNA, scaffold2573, whole genome shotgun sequence	scaffold2573
BROE01002602.1 Plecoglossus altivelis DNA, scaffold2574, whole genome shotgun sequence	scaffold2574
BROE01002603.1 Plecoglossus altivelis DNA, scaffold2575, whole genome shotgun sequence	scaffold2575
BROE01002604.1 Plecoglossus altivelis DNA, scaffold2576, whole genome shotgun sequence	scaffold2576
BROE01002605.1 Plecoglossus altivelis DNA, scaffold2577, whole genome shotgun sequence	scaffold2577
BROE01002606.1 Plecoglossus altivelis DNA, scaffold2578, whole genome shotgun sequence	scaffold2578
BROE01002607.1 Plecoglossus altivelis DNA, scaffold2579, whole genome shotgun sequence	scaffold2579
BROE01002608.1 Plecoglossus altivelis DNA, scaffold2580, whole genome shotgun sequence	scaffold2580
BROE01002609.1 Plecoglossus altivelis DNA, scaffold2581, whole genome shotgun sequence	scaffold2581
BROE01002610.1 Plecoglossus altivelis DNA, scaffold2582, whole genome shotgun sequence	scaffold2582
BROE01002611.1 Plecoglossus altivelis DNA, scaffold2583, whole genome shotgun sequence	scaffold2583
BROE01002612.1 Plecoglossus altivelis DNA, scaffold2584, whole genome shotgun sequence	scaffold2584
BROE01002613.1 Plecoglossus altivelis DNA, scaffold2585, whole genome shotgun sequence	scaffold2585
BROE01002614.1 Plecoglossus altivelis DNA, scaffold2586, whole genome shotgun sequence	scaffold2586
BROE01002615.1 Plecoglossus altivelis DNA, scaffold2587, whole genome shotgun sequence	scaffold2587
BROE01002616.1 Plecoglossus altivelis DNA, scaffold2588, whole genome shotgun sequence	scaffold2588
BROE01002617.1 Plecoglossus altivelis DNA, scaffold2589, whole genome shotgun sequence	scaffold2589
BROE01002618.1 Plecoglossus altivelis DNA, scaffold2590, whole genome shotgun sequence	scaffold2590
BROE01002619.1 Plecoglossus altivelis DNA, scaffold2591, whole genome shotgun sequence	scaffold2591
BROE01002620.1 Plecoglossus altivelis DNA, scaffold2592, whole genome shotgun sequence	scaffold2592
BROE01002621.1 Plecoglossus altivelis DNA, scaffold2593, whole genome shotgun sequence	scaffold2593
BROE01002622.1 Plecoglossus altivelis DNA, scaffold2594, whole genome shotgun sequence	scaffold2594
BROE01002623.1 Plecoglossus altivelis DNA, scaffold2595, whole genome shotgun sequence	scaffold2595
BROE01002624.1 Plecoglossus altivelis DNA, scaffold2596, whole genome shotgun sequence	scaffold2596
BROE01002625.1 Plecoglossus altivelis DNA, scaffold2597, whole genome shotgun sequence	scaffold2597
BROE01002626.1 Plecoglossus altivelis DNA, scaffold2598, whole genome shotgun sequence	scaffold2598
BROE01002627.1 Plecoglossus altivelis DNA, scaffold2599, whole genome shotgun sequence	scaffold2599
BROE01002628.1 Plecoglossus altivelis DNA, scaffold2600, whole genome shotgun sequence	scaffold2600
BROE01002629.1 Plecoglossus altivelis DNA, scaffold2601, whole genome shotgun sequence	scaffold2601
BROE01002630.1 Plecoglossus altivelis DNA, scaffold2602, whole genome shotgun sequence	scaffold2602
BROE01002631.1 Plecoglossus altivelis DNA, scaffold2603, whole genome shotgun sequence	scaffold2603
BROE01002632.1 Plecoglossus altivelis DNA, scaffold2604, whole genome shotgun sequence	scaffold2604
BROE01002633.1 Plecoglossus altivelis DNA, scaffold2605, whole genome shotgun sequence	scaffold2605
BROE01002634.1 Plecoglossus altivelis DNA, scaffold2606, whole genome shotgun sequence	scaffold2606
BROE01002635.1 Plecoglossus altivelis DNA, scaffold2607, whole genome shotgun sequence	scaffold2607
BROE01002636.1 Plecoglossus altivelis DNA, scaffold2608, whole genome shotgun sequence	scaffold2608
BROE01002637.1 Plecoglossus altivelis DNA, scaffold2609, whole genome shotgun sequence	scaffold2609
BROE01002638.1 Plecoglossus altivelis DNA, scaffold2610, whole genome shotgun sequence	scaffold2610
BROE01002639.1 Plecoglossus altivelis DNA, scaffold2611, whole genome shotgun sequence	scaffold2611
BROE01002640.1 Plecoglossus altivelis DNA, scaffold2612, whole genome shotgun sequence	scaffold2612
BROE01002641.1 Plecoglossus altivelis DNA, scaffold2613, whole genome shotgun sequence	scaffold2613
BROE01002642.1 Plecoglossus altivelis DNA, scaffold2614, whole genome shotgun sequence	scaffold2614
BROE01002643.1 Plecoglossus altivelis DNA, scaffold2615, whole genome shotgun sequence	scaffold2615
BROE01002644.1 Plecoglossus altivelis DNA, scaffold2616, whole genome shotgun sequence	scaffold2616
BROE01002645.1 Plecoglossus altivelis DNA, scaffold2617, whole genome shotgun sequence	scaffold2617
BROE01002646.1 Plecoglossus altivelis DNA, scaffold2618, whole genome shotgun sequence	scaffold2618
BROE01002647.1 Plecoglossus altivelis DNA, scaffold2619, whole genome shotgun sequence	scaffold2619
BROE01002648.1 Plecoglossus altivelis DNA, scaffold2620, whole genome shotgun sequence	scaffold2620
BROE01002649.1 Plecoglossus altivelis DNA, scaffold2621, whole genome shotgun sequence	scaffold2621
BROE01002650.1 Plecoglossus altivelis DNA, scaffold2622, whole genome shotgun sequence	scaffold2622
BROE01002651.1 Plecoglossus altivelis DNA, scaffold2623, whole genome shotgun sequence	scaffold2623
BROE01002652.1 Plecoglossus altivelis DNA, scaffold2624, whole genome shotgun sequence	scaffold2624
BROE01002653.1 Plecoglossus altivelis DNA, scaffold2625, whole genome shotgun sequence	scaffold2625
BROE01002654.1 Plecoglossus altivelis DNA, scaffold2626, whole genome shotgun sequence	scaffold2626
BROE01002655.1 Plecoglossus altivelis DNA, scaffold2627, whole genome shotgun sequence	scaffold2627
BROE01002656.1 Plecoglossus altivelis DNA, scaffold2628, whole genome shotgun sequence	scaffold2628
BROE01002657.1 Plecoglossus altivelis DNA, scaffold2629, whole genome shotgun sequence	scaffold2629
BROE01002658.1 Plecoglossus altivelis DNA, scaffold2630, whole genome shotgun sequence	scaffold2630
BROE01002659.1 Plecoglossus altivelis DNA, scaffold2631, whole genome shotgun sequence	scaffold2631
BROE01002660.1 Plecoglossus altivelis DNA, scaffold2632, whole genome shotgun sequence	scaffold2632
BROE01002661.1 Plecoglossus altivelis DNA, scaffold2633, whole genome shotgun sequence	scaffold2633
BROE01002662.1 Plecoglossus altivelis DNA, scaffold2634, whole genome shotgun sequence	scaffold2634
BROE01002663.1 Plecoglossus altivelis DNA, scaffold2635, whole genome shotgun sequence	scaffold2635
BROE01002664.1 Plecoglossus altivelis DNA, scaffold2636, whole genome shotgun sequence	scaffold2636
BROE01002665.1 Plecoglossus altivelis DNA, scaffold2637, whole genome shotgun sequence	scaffold2637
BROE01002666.1 Plecoglossus altivelis DNA, scaffold2638, whole genome shotgun sequence	scaffold2638
BROE01002667.1 Plecoglossus altivelis DNA, scaffold2639, whole genome shotgun sequence	scaffold2639
BROE01002668.1 Plecoglossus altivelis DNA, scaffold2640, whole genome shotgun sequence	scaffold2640
BROE01002669.1 Plecoglossus altivelis DNA, scaffold2641, whole genome shotgun sequence	scaffold2641
BROE01002670.1 Plecoglossus altivelis DNA, scaffold2642, whole genome shotgun sequence	scaffold2642
BROE01002671.1 Plecoglossus altivelis DNA, scaffold2643, whole genome shotgun sequence	scaffold2643
BROE01002672.1 Plecoglossus altivelis DNA, scaffold2644, whole genome shotgun sequence	scaffold2644
BROE01002673.1 Plecoglossus altivelis DNA, scaffold2645, whole genome shotgun sequence	scaffold2645
BROE01002674.1 Plecoglossus altivelis DNA, scaffold2646, whole genome shotgun sequence	scaffold2646
BROE01002675.1 Plecoglossus altivelis DNA, scaffold2647, whole genome shotgun sequence	scaffold2647
BROE01002676.1 Plecoglossus altivelis DNA, scaffold2648, whole genome shotgun sequence	scaffold2648
BROE01002677.1 Plecoglossus altivelis DNA, scaffold2649, whole genome shotgun sequence	scaffold2649
BROE01002678.1 Plecoglossus altivelis DNA, scaffold2650, whole genome shotgun sequence	scaffold2650
BROE01002679.1 Plecoglossus altivelis DNA, scaffold2651, whole genome shotgun sequence	scaffold2651
BROE01002680.1 Plecoglossus altivelis DNA, scaffold2652, whole genome shotgun sequence	scaffold2652
BROE01002681.1 Plecoglossus altivelis DNA, scaffold2653, whole genome shotgun sequence	scaffold2653
BROE01002682.1 Plecoglossus altivelis DNA, scaffold2654, whole genome shotgun sequence	scaffold2654
BROE01002683.1 Plecoglossus altivelis DNA, scaffold2655, whole genome shotgun sequence	scaffold2655
BROE01002684.1 Plecoglossus altivelis DNA, scaffold2656, whole genome shotgun sequence	scaffold2656
BROE01002685.1 Plecoglossus altivelis DNA, scaffold2657, whole genome shotgun sequence	scaffold2657
BROE01002686.1 Plecoglossus altivelis DNA, scaffold2658, whole genome shotgun sequence	scaffold2658
BROE01002687.1 Plecoglossus altivelis DNA, scaffold2659, whole genome shotgun sequence	scaffold2659
BROE01002688.1 Plecoglossus altivelis DNA, scaffold2660, whole genome shotgun sequence	scaffold2660
BROE01002689.1 Plecoglossus altivelis DNA, scaffold2661, whole genome shotgun sequence	scaffold2661
BROE01002690.1 Plecoglossus altivelis DNA, scaffold2662, whole genome shotgun sequence	scaffold2662
BROE01002691.1 Plecoglossus altivelis DNA, scaffold2663, whole genome shotgun sequence	scaffold2663
BROE01002692.1 Plecoglossus altivelis DNA, scaffold2664, whole genome shotgun sequence	scaffold2664
BROE01002693.1 Plecoglossus altivelis DNA, scaffold2665, whole genome shotgun sequence	scaffold2665
BROE01002694.1 Plecoglossus altivelis DNA, scaffold2666, whole genome shotgun sequence	scaffold2666
BROE01002695.1 Plecoglossus altivelis DNA, scaffold2667, whole genome shotgun sequence	scaffold2667
BROE01002696.1 Plecoglossus altivelis DNA, scaffold2668, whole genome shotgun sequence	scaffold2668
BROE01002697.1 Plecoglossus altivelis DNA, scaffold2669, whole genome shotgun sequence	scaffold2669
BROE01002698.1 Plecoglossus altivelis DNA, scaffold2670, whole genome shotgun sequence	scaffold2670
BROE01002699.1 Plecoglossus altivelis DNA, scaffold2671, whole genome shotgun sequence	scaffold2671
BROE01002700.1 Plecoglossus altivelis DNA, scaffold2672, whole genome shotgun sequence	scaffold2672
BROE01002701.1 Plecoglossus altivelis DNA, scaffold2673, whole genome shotgun sequence	scaffold2673
BROE01002702.1 Plecoglossus altivelis DNA, scaffold2674, whole genome shotgun sequence	scaffold2674
BROE01002703.1 Plecoglossus altivelis DNA, scaffold2675, whole genome shotgun sequence	scaffold2675
BROE01002704.1 Plecoglossus altivelis DNA, scaffold2676, whole genome shotgun sequence	scaffold2676
BROE01002705.1 Plecoglossus altivelis DNA, scaffold2677, whole genome shotgun sequence	scaffold2677
BROE01002706.1 Plecoglossus altivelis DNA, scaffold2678, whole genome shotgun sequence	scaffold2678
BROE01002707.1 Plecoglossus altivelis DNA, scaffold2679, whole genome shotgun sequence	scaffold2679
BROE01002708.1 Plecoglossus altivelis DNA, scaffold2680, whole genome shotgun sequence	scaffold2680
BROE01002709.1 Plecoglossus altivelis DNA, scaffold2681, whole genome shotgun sequence	scaffold2681
BROE01002710.1 Plecoglossus altivelis DNA, scaffold2682, whole genome shotgun sequence	scaffold2682
BROE01002711.1 Plecoglossus altivelis DNA, scaffold2683, whole genome shotgun sequence	scaffold2683
BROE01002712.1 Plecoglossus altivelis DNA, scaffold2684, whole genome shotgun sequence	scaffold2684
BROE01002713.1 Plecoglossus altivelis DNA, scaffold2685, whole genome shotgun sequence	scaffold2685
BROE01002714.1 Plecoglossus altivelis DNA, scaffold2686, whole genome shotgun sequence	scaffold2686
BROE01002715.1 Plecoglossus altivelis DNA, scaffold2687, whole genome shotgun sequence	scaffold2687
BROE01002716.1 Plecoglossus altivelis DNA, scaffold2688, whole genome shotgun sequence	scaffold2688
BROE01002717.1 Plecoglossus altivelis DNA, scaffold2689, whole genome shotgun sequence	scaffold2689
BROE01002718.1 Plecoglossus altivelis DNA, scaffold2690, whole genome shotgun sequence	scaffold2690
BROE01002719.1 Plecoglossus altivelis DNA, scaffold2691, whole genome shotgun sequence	scaffold2691
BROE01002720.1 Plecoglossus altivelis DNA, scaffold2692, whole genome shotgun sequence	scaffold2692
BROE01002721.1 Plecoglossus altivelis DNA, scaffold2693, whole genome shotgun sequence	scaffold2693
BROE01002722.1 Plecoglossus altivelis DNA, scaffold2694, whole genome shotgun sequence	scaffold2694
BROE01002723.1 Plecoglossus altivelis DNA, scaffold2695, whole genome shotgun sequence	scaffold2695
BROE01002724.1 Plecoglossus altivelis DNA, scaffold2696, whole genome shotgun sequence	scaffold2696
BROE01002725.1 Plecoglossus altivelis DNA, scaffold2697, whole genome shotgun sequence	scaffold2697
BROE01002726.1 Plecoglossus altivelis DNA, scaffold2698, whole genome shotgun sequence	scaffold2698
BROE01002727.1 Plecoglossus altivelis DNA, scaffold2699, whole genome shotgun sequence	scaffold2699
BROE01002728.1 Plecoglossus altivelis DNA, scaffold2700, whole genome shotgun sequence	scaffold2700
BROE01002729.1 Plecoglossus altivelis DNA, scaffold2701, whole genome shotgun sequence	scaffold2701
